transaction_id,customer_name,email,total_amount,product_name,price,total_sold,revenue_generated,payment_method,transaction_date,store_location,category,discount_applied,delivery_status,customer_rating,return_requested,customer_segment,coupon_used,profit
TXN-4214,Kevin Schmidt,oevans@gmail.com,379.75,Jacket,178.62,2,357.24,Cash,20-07-2024 01:44,Bangalore,Fashion,10,,4,No,Loyal,Yes,0
TXN-4215,Joel Gordon,boonekim@hotmail.com,3097.2,Leather Wallet,751.99,4,3007.96,PayPal,15-02-2024 23:43,Mumbai,Fashion,30,,3,No,Loyal,Yes,0
TXN-4216,Betty Cole,riveraamy@yahoo.com,102.94,Organic Soap,12.72,5,63.6,Debit Card,20-12-2023 13:10,Hyderabad,Groceries,0,Cancelled,5,No,Premium,No,0
TXN-4217,Anthony Terry,barbara56@mcdonald-petty.org,1342.79,Dish Soap,638.96,2,1277.92,Credit Card,18-12-2024 21:36,Mumbai,Household,,,,Yes,Premium,No,0
TXN-4218,Tracy Myers,nparks@yahoo.com,112.13,Perfume,24.62,,24.62,Cash,11-01-2025 21:24,Kolkata,Beauty,10,,4,No,Premium,No,24.62
TXN-4219,Jasmine Stephenson,chasemichele@moore-foster.com,3050.05,Curtains,741.54,4,2966.16,Credit Card,07-12-2023 13:55,Mumbai,Home Decor,15,,2,No,New,No,0
TXN-4220,Amy Beard,,2217.66,Sunglasses,707.6,3,2122.8,,18-09-2024 09:55,Delhi,Accessories,20,,3,No,,No,0
TXN-4221,Steven Oconnor,mark86@yahoo.com,527.76,Smartphone,473.1,1,473.1,Debit Card,09-07-2024 19:07,Jaipur,Electronics,20,,3,No,,No,0
TXN-4222,Heather Snyder,jonathanjordan@smith.net,2467.08,Wireless Mouse,475.53,5,2377.65,UPI,09-10-2024 22:35,Mumbai,Electronics,,Pending,2,No,Loyal,No,0
TXN-4223,Richard Perry,felicia51@reyes-scott.com,136.9,Leather Wallet,110.77,,110.77,PayPal,25-02-2024 17:54,Chennai,Fashion,30,Delivered,2,Yes,Premium,No,110.77
TXN-4224,David Turner,afitzpatrick@solis.com,2445.13,Mop,472.72,5,2363.6,Credit Card,13-12-2024 07:27,Delhi,Household,25,Cancelled,5,No,Premium,No,0
TXN-4225,Joseph Simmons,lori01@smith-sanchez.com,35.56,Bluetooth Speaker,13.23,1,13.23,Cash,03-12-2023 14:35,Hyderabad,Electronics,10,,,No,,No,0
TXN-4226,Elizabeth Zuniga,williamjenkins@williams.com,2276.95,Hair Serum,751.85,3,2255.55,,19-05-2025 05:43,Bangalore,Beauty,25,,,No,,No,0
TXN-4227,Logan Nichols,julie34@lane.com,382.21,Detergent,60.73,5,303.65,PayPal,29-07-2025 23:15,Bangalore,Household,10,Pending,4,No,,No,0
TXN-4228,Linda Parrish,maryrogers@gmail.com,112.6,Pasta Pack,55.67,,55.67,UPI,02-01-2025 11:17,Delhi,Groceries,30,Delivered,4,No,Regular,No,55.67
TXN-4229,Daniel Price,evansrobin@yahoo.com,1743.73,Yoga Mat,561.35,3,1684.05,UPI,05-04-2024 03:43,Hyderabad,Sportswear,20,,,No,,No,0
TXN-4230,Randy Walton,vanessa09@yahoo.com,355.05,Perfume,319.22,,319.22,Cash,19-11-2024 05:13,Jaipur,Beauty,20,,2,No,,Yes,319.22
TXN-4231,Tiffany Berry,breanna80@barrett.com,2765.61,4K Smart TV,686.49,4,2745.96,Cash,08-03-2024 03:33,Delhi,Electronics,0,Delivered,5,Yes,Loyal,Yes,0
TXN-4232,Danielle Thomas,taragomez@burke.com,341.01,Handbag,326.61,1,326.61,UPI,14-02-2025 09:53,Kolkata,Accessories,25,,,No,Loyal,No,0
TXN-4233,Alicia Lee,billydavis@hotmail.com,2117.07,Pen Set,404.42,5,2022.1,UPI,04-10-2024 23:25,Kolkata,Stationery,25,,3,Yes,Premium,No,0
TXN-4234,Kaitlin Patel,chelsea14@gmail.com,356.1,Pasta Pack,350.45,1,350.45,Cash,01-12-2024 00:57,,Groceries,,Cancelled,5,No,,Yes,0
TXN-4235,Nancy Holder,adamboyd@anderson.net,1661.17,Lipstick,549.8,3,1649.4,Cash,06-09-2025 21:33,Kolkata,Beauty,20,Cancelled,1,Yes,Premium,No,0
TXN-4236,Jose Pace,pmoore@jackson.com,1137.98,Hair Serum,215.41,5,1077.05,Cash,23-05-2025 12:22,Chennai,Beauty,0,Pending,2,Yes,,No,0
TXN-4237,Miranda Bennett,stephenroberson@yahoo.com,852.2,Broom,798.51,1,798.51,Debit Card,19-10-2025 01:46,Kolkata,Household,,Delivered,,Yes,Loyal,Yes,0
TXN-4238,Annette Hendrix,cruzhunter@lewis.com,421.27,Jacket,332.49,1,332.49,UPI,12-08-2024 18:43,Chennai,Fashion,10,Pending,5,No,Loyal,Yes,0
TXN-4239,Robert Mclean,jfernandez@maxwell-mercado.com,82.34,Dumbbell Set,45.73,,45.73,Credit Card,28-07-2025 10:31,,Sportswear,15,Delivered,5,No,Regular,Yes,45.73
TXN-4240,Erik Dean,preilly@stevens.com,598.17,Perfume,537.7,1,537.7,Cash,19-03-2025 23:55,Delhi,Beauty,,,5,No,Premium,No,0
TXN-4241,Jerry Shaw,nicoleperez@carey.biz,3991.18,Pen Set,792.13,5,3960.65,Debit Card,30-06-2024 22:14,Kolkata,Stationery,30,Cancelled,5,Yes,New,No,0
TXN-4242,Shelley Klein,lambertandrea@yahoo.com,1206.35,Wireless Mouse,376.59,3,1129.77,Cash,10-10-2024 02:38,Jaipur,Electronics,20,Delivered,5,No,Loyal,No,0
TXN-4243,Michele Jones,ucrawford@gmail.com,3844.57,Table Cloth,763.14,5,3815.7,Credit Card,01-02-2025 01:42,Kolkata,Home Decor,0,Pending,,No,Regular,Yes,0
TXN-4244,Virginia Johns,dcurry@jones.org,483.35,Candles Set,208.27,2,416.54,Credit Card,13-12-2023 07:32,Pune,Home Decor,5,Cancelled,5,No,Premium,No,0
TXN-4245,Elizabeth Hicks,richardpierce@hotmail.com,281.01,Laundry Basket,231.49,1,231.49,UPI,20-05-2024 22:16,Bangalore,Household,0,Pending,1,No,Loyal,No,0
TXN-4246,Jessica Harris,susanjennings@miller-young.biz,1957.59,Olive Oil,382.22,5,1911.1,UPI,10-04-2025 08:28,Kolkata,Groceries,5,Cancelled,1,No,Loyal,No,0
TXN-4247,Brian Welch,,849.46,Perfume,794.81,,794.81,Debit Card,08-12-2024 10:13,Pune,Beauty,0,Pending,5,No,,No,794.81
TXN-4248,Sarah Mueller,lisajohnson@smith-morales.org,1263.97,Power Bank,416.3,3,1248.9,Cash,26-11-2023 16:03,Bangalore,Electronics,15,Pending,2,No,Regular,No,0
TXN-4249,Amber Willis,lmaxwell@thomas.com,1515.14,Smartphone,294.87,5,1474.35,PayPal,29-05-2024 17:24,Chennai,Electronics,10,,4,No,New,No,0
TXN-4250,Kayla Spears,catherine70@gmail.com,375.04,Leather Wallet,87.94,4,351.76,Credit Card,05-05-2025 15:59,Hyderabad,Fashion,30,Pending,5,Yes,Regular,No,0
TXN-4251,Jason Murphy,wendylee@yahoo.com,4020.52,Coffee Maker,785.56,5,3927.8,Credit Card,17-04-2025 13:03,Jaipur,Home Appliances,10,Cancelled,2,No,New,No,0
TXN-4252,Robert Ramos,marybarrett@garcia.com,1341.13,Curtains,256.8,5,1284,Credit Card,03-03-2025 04:34,Hyderabad,Home Decor,10,Pending,2,No,Premium,Yes,0
TXN-4253,Ryan Flores,david18@williamson-lowe.com,1601.42,Smartphone,384.27,4,1537.08,PayPal,03-12-2024 10:36,Mumbai,Electronics,10,Pending,2,No,,Yes,0
TXN-4254,Rodney Baker,tina83@gmail.com,2313.69,Wireless Mouse,569.66,4,2278.64,UPI,27-12-2023 12:09,,Electronics,,Delivered,,No,New,No,0
TXN-4255,Eric Webb,goodwinsharon@mcguire.net,498.58,Organic Soap,468.93,,468.93,,08-10-2024 01:05,Jaipur,Groceries,30,,3,No,Premium,No,468.93
TXN-4256,Mark Long,aguilarsamuel@williamson-medina.com,412.07,Laundry Basket,71.14,5,355.7,,26-04-2024 11:56,Mumbai,Household,,Pending,4,No,Regular,No,0
TXN-4257,Elizabeth Strickland,ronald44@yahoo.com,307,Wall Clock,61.19,4,244.76,PayPal,30-10-2024 14:47,Chennai,Home Decor,25,,2,No,,Yes,0
TXN-4258,Elaine Herman,bswanson@olsen-jones.com,1138.21,Dish Soap,218.22,5,1091.1,Debit Card,26-10-2025 11:36,,Household,0,Pending,1,No,Loyal,No,0
TXN-4259,Francisco Robinson,mistykelly@yahoo.com,689.12,Coffee Maker,129.24,5,646.2,Credit Card,08-08-2024 12:35,Bangalore,Home Appliances,5,Delivered,,No,Regular,No,0
TXN-4260,Thomas Guzman,ghall@nixon-schroeder.com,510.57,Broom,88.82,5,444.1,PayPal,03-05-2025 04:44,,Household,30,Delivered,5,Yes,Regular,No,0
TXN-4261,Karl Davis,dawn33@gmail.com,104.1,Detergent,15.56,4,62.24,PayPal,18-06-2024 06:53,Mumbai,Household,5,Delivered,4,No,Premium,Yes,0
TXN-4262,Scott Doyle,courtney48@aguilar.com,3186.11,Pasta Pack,625.68,5,3128.4,Cash,25-10-2024 14:16,,Groceries,15,Pending,3,No,,No,0
TXN-4263,Elizabeth Norton,paul15@hotmail.com,2753.05,Toy Car,532.47,5,2662.35,Credit Card,03-03-2025 05:45,Pune,Baby Products,25,,4,No,New,No,0
TXN-4264,Kimberly Santos,joy91@yahoo.com,2555.38,Dish Soap,495.2,5,2476,Debit Card,17-12-2023 15:15,Pune,Household,25,Cancelled,,No,Regular,No,0
TXN-4265,George Vaughan,palmerclifford@arnold.com,274.3,Organic Soap,196.54,1,196.54,,23-04-2024 05:45,Pune,Groceries,5,Cancelled,3,No,Regular,No,0
TXN-4266,Elizabeth Hill,dhale@hotmail.com,396.54,Notebook,357.58,1,357.58,,30-01-2025 02:10,,Stationery,,Pending,5,No,New,No,0
TXN-4267,Justin Benson,anthony29@hotmail.com,1335.2,Wireless Mouse,255.83,5,1279.15,Credit Card,26-08-2025 17:48,Delhi,Electronics,20,Delivered,3,No,Regular,No,0
TXN-4268,Jared Beck,kellijohnson@coleman.com,275.74,Power Bank,90.9,2,181.8,,22-10-2025 17:58,Kolkata,Electronics,0,Pending,4,No,Loyal,Yes,0
TXN-4269,Laura Brewer,darrylmacdonald@yahoo.com,2106.62,Notebook,505.95,4,2023.8,PayPal,17-08-2024 02:45,Delhi,Stationery,0,,4,No,Loyal,No,0
TXN-4270,Bryce Francis,egraham@gmail.com,1427.51,Smart Refrigerator,700.23,2,1400.46,UPI,14-02-2024 14:17,Chennai,Home Appliances,25,,5,No,New,No,0
TXN-4271,Nicole Herman MD,lauramassey@frazier.com,1398.93,Pasta Pack,463.86,3,1391.58,Debit Card,16-02-2025 21:26,Hyderabad,Groceries,30,Cancelled,,Yes,Loyal,Yes,0
TXN-4272,Amanda Yoder,jstanton@vance.com,2003.33,Office Desk,494.39,4,1977.56,Cash,19-02-2025 14:16,,Furniture,15,Delivered,3,No,Loyal,No,0
TXN-4273,Anna Lin,edward44@martinez-carter.org,1198.27,Organic Soap,568.07,2,1136.14,,04-03-2024 17:53,Bangalore,Groceries,,Pending,1,No,Loyal,No,0
TXN-4274,Ricardo Bell,melissa56@yahoo.com,1201.53,Leather Wallet,571.43,2,1142.86,Credit Card,15-02-2024 00:46,Kolkata,Fashion,25,Cancelled,,Yes,Premium,Yes,0
TXN-4275,Jamie Williams,tracyanderson@gmail.com,1074.46,Dumbbell Set,247.07,4,988.28,,19-12-2023 20:14,,Sportswear,5,Cancelled,,No,New,No,0
TXN-4276,Rachel Kelly,michael22@yahoo.com,1889.8,Jacket,470.63,4,1882.52,Cash,13-04-2025 11:58,Pune,Fashion,,Cancelled,,No,New,No,0
TXN-4277,Samuel Baker,cathy03@morris.com,1828.94,Dumbbell Set,584.45,3,1753.35,PayPal,21-07-2024 20:00,Kolkata,Sportswear,20,Delivered,,No,New,No,0
TXN-4278,Nathan Clark,sara48@yahoo.com,147.76,Candles Set,100.77,1,100.77,UPI,05-11-2024 21:27,Mumbai,Home Decor,10,Pending,1,No,Regular,No,0
TXN-4279,Joseph Herrera,taylor33@king.com,530.17,Curtains,445.93,,445.93,UPI,17-08-2024 18:46,Delhi,Home Decor,15,Cancelled,3,No,Loyal,No,445.93
TXN-4280,Melissa Brooks,betty32@yahoo.com,773.72,Power Bank,712.59,,712.59,PayPal,09-01-2024 06:42,Pune,Electronics,,,,Yes,Premium,No,712.59
TXN-4281,Michael Chapman,jason20@yahoo.com,1368.47,Office Desk,433.45,3,1300.35,Debit Card,09-11-2023 01:11,Pune,Furniture,0,Pending,4,No,New,No,0
TXN-4282,Donna Alexander,mdavis@gmail.com,524.95,Bluetooth Speaker,464.36,,464.36,,23-04-2025 15:21,Bangalore,Electronics,5,Pending,4,No,Loyal,No,464.36
TXN-4283,Jacqueline Williams,fhanna@harris-miller.com,2034.37,LED Lamp,483.83,4,1935.32,Cash,27-10-2025 00:25,,Furniture,5,Delivered,2,No,Loyal,Yes,0
TXN-4284,Darryl Olson,crystallandry@gmail.com,165.15,Perfume,147.38,1,147.38,Debit Card,09-11-2024 14:26,Bangalore,Beauty,15,Cancelled,5,No,,No,0
TXN-4285,Angela Bryant,umccoy@turner-rivera.info,1515.33,Vacuum Cleaner,720.72,2,1441.44,Cash,10-08-2025 20:02,,Home Appliances,15,,4,No,,No,0
TXN-4286,Martin Pearson,michelleshort@gonzalez.com,399.72,Bluetooth Speaker,84.09,4,336.36,UPI,20-05-2024 16:44,Bangalore,Electronics,20,Cancelled,4,Yes,New,No,0
TXN-4287,Patrick Smith,lopezbrian@reynolds.com,1022.82,Bluetooth Speaker,497.26,2,994.52,UPI,04-10-2025 23:39,Delhi,Electronics,,Cancelled,4,No,Loyal,No,0
TXN-4288,Megan Sexton,keithdavis@kramer-johnson.biz,2866.93,Office Desk,696.16,4,2784.64,Credit Card,05-11-2024 08:11,,Furniture,30,Pending,,Yes,Loyal,Yes,0
TXN-4289,Ethan Scott,davismichelle@orozco-harris.net,1450.06,Vacuum Cleaner,458.41,3,1375.23,,15-02-2024 10:47,Hyderabad,Home Appliances,25,Cancelled,5,Yes,Premium,No,0
TXN-4290,Samuel Ramirez,jesse92@ortega.com,1151.78,Keyboard,356.55,3,1069.65,UPI,17-08-2024 15:14,Mumbai,Electronics,0,Pending,5,No,Regular,Yes,0
TXN-4291,Alexander Woodward,wilsonjared@parker.com,354.78,Pen Set,281.19,,281.19,Debit Card,10-03-2025 15:50,Chennai,Stationery,20,Cancelled,5,No,Loyal,Yes,281.19
TXN-4292,Christopher Gray,,2183.83,Dumbbell Set,431.42,5,2157.1,Credit Card,14-07-2024 01:14,Chennai,Sportswear,,Pending,2,Yes,New,No,0
TXN-4293,Eric Mason,chelsea60@gmail.com,379.7,Perfume,308.6,,308.6,UPI,21-05-2024 00:46,Jaipur,Beauty,20,Pending,2,No,Regular,Yes,308.6
TXN-4294,Jessica Lee,blairbrandy@wright-christensen.info,2850.41,Sneakers,560.38,5,2801.9,PayPal,25-02-2025 17:38,Jaipur,Fashion,25,Pending,,Yes,Regular,No,0
TXN-4295,Samantha Hill,christygreer@yahoo.com,1440.27,4K Smart TV,470.7,3,1412.1,Cash,07-09-2024 14:16,Hyderabad,Electronics,30,Delivered,5,Yes,Regular,No,0
TXN-4296,Anna Barker,vwatson@hotmail.com,3237.25,Laundry Basket,645.47,5,3227.35,Credit Card,17-08-2025 03:17,,Household,,Pending,1,No,Premium,No,0
TXN-4297,John Merritt,kristin80@hendricks.info,295.18,Coffee Maker,266.41,1,266.41,Cash,28-06-2025 04:31,Jaipur,Home Appliances,,Pending,,Yes,Regular,No,0
TXN-4298,Colleen Powell DDS,keithalexander@yahoo.com,299.53,Mop,71.32,4,285.28,PayPal,15-10-2025 17:50,Hyderabad,Household,25,,3,Yes,New,No,0
TXN-4299,Jessica Stewart,jared96@gill.net,1722.76,Smart Refrigerator,331.17,5,1655.85,Credit Card,18-09-2025 02:37,Bangalore,Home Appliances,30,Pending,2,No,Regular,No,0
TXN-4300,David Roberts,jbradshaw@yahoo.com,175.21,Sneakers,151.57,,151.57,Cash,17-01-2024 09:45,Mumbai,Fashion,0,,2,Yes,Premium,No,151.57
TXN-4301,Brad Davidson,juliepayne@gmail.com,771.36,Toy Car,700.68,,700.68,UPI,06-07-2024 20:20,Mumbai,Baby Products,25,Pending,2,No,Regular,No,700.68
TXN-4302,Todd Mitchell,ksanchez@gmail.com,676.08,Lipstick,632.73,1,632.73,Cash,13-09-2024 23:00,,Beauty,5,Cancelled,1,No,New,No,0
TXN-4303,Jennifer Ryan,plawrence@hotmail.com,471.52,Wall Clock,457.45,1,457.45,Cash,12-02-2025 18:38,Hyderabad,Home Decor,15,Pending,,No,Premium,Yes,0
TXN-4304,Olivia Cobb,odavis@potts.net,2059.89,Office Desk,683.78,3,2051.34,UPI,21-03-2025 13:29,Pune,Furniture,10,Pending,,Yes,Regular,No,0
TXN-4305,Joel Johnson,edrake@gray.com,134.55,Handbag,120.47,1,120.47,,22-06-2025 04:13,Mumbai,Accessories,5,Delivered,2,No,,No,0
TXN-4306,April Davis,thaley@gmail.com,209.95,Leather Wallet,186.67,1,186.67,,03-01-2025 00:12,Bangalore,Fashion,25,Pending,5,No,Regular,Yes,0
TXN-4307,Jasmine Hill,andersondavid@sanders-gonzalez.com,1040,Running Shoes,202.17,5,1010.85,Cash,28-06-2025 09:01,Chennai,Sportswear,25,Pending,2,No,Premium,No,0
TXN-4308,Jennifer Morris,kaitlynfrey@hotmail.com,800.11,Sunglasses,245.74,3,737.22,Cash,04-03-2024 22:25,Mumbai,Accessories,10,Cancelled,,No,Loyal,No,0
TXN-4309,Michael Cooper,sallylee@gmail.com,231.6,Yoga Mat,221.42,,221.42,PayPal,20-10-2024 12:05,Kolkata,Sportswear,15,,4,No,Loyal,No,221.42
TXN-4310,Timothy Valencia,lewislori@yahoo.com,1200.36,Jacket,228.62,5,1143.1,,24-11-2024 22:27,Kolkata,Fashion,10,,2,No,Loyal,Yes,0
TXN-4311,Angela Contreras,ypark@carter.info,2313.47,Pen Set,553.8,4,2215.2,Cash,03-04-2025 08:15,Kolkata,Stationery,25,Delivered,3,No,Loyal,Yes,0
TXN-4312,Michael Pierce,jeffrey10@blanchard.com,685.69,Wrist Watch,632.15,,632.15,PayPal,26-07-2024 23:34,Hyderabad,Accessories,30,Cancelled,1,No,Loyal,No,632.15
TXN-4313,Laura Wilson,jessica01@perez.com,1105.71,T-shirt,206.88,5,1034.4,Debit Card,13-04-2024 13:03,Chennai,Fashion,,Cancelled,4,No,New,No,0
TXN-4314,Maxwell Whitaker,,1445.5,T-shirt,277.07,5,1385.35,,06-01-2024 00:43,Hyderabad,Fashion,10,Cancelled,,Yes,Premium,No,0
TXN-4315,Tina Hancock,benjaminmcknight@hotmail.com,779.89,Yoga Mat,703.17,,703.17,Cash,07-01-2024 23:52,Jaipur,Sportswear,10,Cancelled,1,No,Loyal,Yes,703.17
TXN-4316,Adam Campbell,williamslarry@english.com,587.65,Running Shoes,516.35,,516.35,Cash,13-12-2024 14:02,Pune,Sportswear,15,Cancelled,3,Yes,New,No,516.35
TXN-4317,Sierra Castaneda,cmoon@hanna.com,315.3,Mop,269.53,,269.53,,11-06-2024 23:45,Mumbai,Household,30,Delivered,4,No,,Yes,269.53
TXN-4318,Troy Carrillo,kevin42@gmail.com,2349.45,Lipstick,456.75,5,2283.75,PayPal,08-04-2024 22:48,,Beauty,5,,1,No,Premium,No,0
TXN-4319,Benjamin Brown,tuckersheila@hotmail.com,393.45,Dish Soap,75.81,4,303.24,PayPal,14-01-2024 15:14,Pune,Household,,Delivered,1,Yes,Regular,No,0
TXN-4320,Joshua Brown,sgarcia@gmail.com,1548.4,Leather Wallet,384.45,4,1537.8,,04-07-2025 08:54,Bangalore,Fashion,0,Delivered,3,No,,No,0
TXN-4321,Dalton Taylor DDS,davieskevin@yahoo.com,774.36,Pasta Pack,767.55,,767.55,Debit Card,31-03-2025 20:05,Hyderabad,Groceries,20,Pending,1,Yes,Regular,No,767.55
TXN-4322,Candice Cantu,christopher28@rosales-evans.com,3223.83,Sunglasses,629.17,5,3145.85,Cash,03-10-2025 23:08,Hyderabad,Accessories,10,Cancelled,,No,Premium,No,0
TXN-4323,Mr. Raymond Lawson,xsweeney@yahoo.com,813.9,Wall Clock,793.28,,793.28,,19-08-2024 19:07,Chennai,Home Decor,25,,2,Yes,,Yes,793.28
TXN-4324,Jeffrey Jacobs,johnsondana@mendez-rodriguez.biz,684.6,Olive Oil,119.57,5,597.85,PayPal,01-02-2024 01:15,Chennai,Groceries,0,Pending,4,No,New,No,0
TXN-4325,Yvonne Jackson,baileynatalie@mckinney.com,88.57,Router,73.14,,73.14,,15-04-2024 08:53,Hyderabad,Electronics,30,Cancelled,5,No,Regular,No,73.14
TXN-4326,Jason Alvarado,jjones@olsen-rogers.com,374.11,Baby Stroller,366.68,,366.68,,13-03-2024 12:27,,Baby Products,15,Pending,3,Yes,,Yes,366.68
TXN-4327,Kathleen Collins,taylormichael@le-brown.info,386.61,Wireless Mouse,92.85,4,371.4,UPI,24-01-2025 14:46,Mumbai,Electronics,5,,,Yes,,No,0
TXN-4328,Michele Hill,smyers@hotmail.com,665.12,Perfume,587.79,1,587.79,Credit Card,14-01-2025 02:26,Pune,Beauty,15,Pending,3,No,Premium,No,0
TXN-4329,Ms. Veronica Johnson,ryan56@diaz.com,1432.28,Router,341.22,4,1364.88,Debit Card,16-09-2025 18:41,Chennai,Electronics,5,Cancelled,1,No,,No,0
TXN-4330,William West,zmoore@hodges.biz,175.73,Sneakers,80,1,80,Cash,09-08-2024 05:29,Jaipur,Fashion,15,Delivered,1,No,,Yes,0
TXN-4331,James Smith,millermichele@mccall.biz,1039.02,Air Conditioner,326.36,3,979.08,,27-11-2024 17:53,Delhi,Home Appliances,0,Delivered,,No,Premium,Yes,0
TXN-4332,Tonya Callahan,cobbwilliam@gmail.com,1799.7,Ergonomic Chair,428.41,4,1713.64,Credit Card,09-09-2025 08:24,Hyderabad,Furniture,0,Delivered,5,No,Regular,Yes,0
TXN-4333,Warren Hooper,dweaver@hotmail.com,277.61,Lipstick,124.06,2,248.12,,27-05-2024 10:16,Kolkata,Beauty,20,Cancelled,2,Yes,Premium,No,0
TXN-4334,Regina Garcia MD,ruizgary@cortez.com,140.06,Yoga Mat,69,1,69,PayPal,14-02-2024 22:48,Delhi,Sportswear,,Delivered,2,No,Loyal,No,0
TXN-4335,Juan White,alexander47@cline-fox.com,1077.99,Coffee Maker,265.9,4,1063.6,,10-02-2025 21:28,Delhi,Home Appliances,,Delivered,2,Yes,Regular,No,0
TXN-4336,Elizabeth Smith,barberangela@jacobs-wilson.com,354.11,Keyboard,254.46,1,254.46,UPI,19-09-2025 09:57,Jaipur,Electronics,0,Pending,5,No,Regular,No,0
TXN-4337,Michele Boyle,mckenziesonya@yahoo.com,569.59,Coffee Maker,104.19,5,520.95,,28-03-2024 01:47,Chennai,Home Appliances,25,Pending,4,No,Regular,No,0
TXN-4338,Richard Ramos,katieschmidt@mclean.biz,3190.07,Leather Wallet,776.1,4,3104.4,UPI,09-06-2024 21:14,Jaipur,Fashion,30,Cancelled,4,Yes,,Yes,0
TXN-4339,Michael Ortega,georgesteven@gmail.com,456.31,Jacket,447.75,1,447.75,,20-11-2023 21:25,Jaipur,Fashion,20,Delivered,,No,Regular,No,0
TXN-4340,Joshua York,curtis45@turner.com,163.18,Lipstick,143.76,,143.76,UPI,05-09-2025 04:27,Chennai,Beauty,0,Delivered,,Yes,Regular,No,143.76
TXN-4341,Rachel Dixon,keith86@roberts-stephenson.com,1149.22,Leather Wallet,271.88,4,1087.52,Cash,29-12-2024 20:52,Bangalore,Fashion,30,Delivered,4,No,New,No,0
TXN-4342,Bradley Hicks,cruzkatelyn@zavala-hansen.com,447.97,Pen Set,142.1,3,426.3,,04-04-2025 11:21,Jaipur,Stationery,20,Delivered,1,Yes,New,No,0
TXN-4343,Julie Richards MD,walkerdonna@stein.com,673.07,Detergent,579.32,1,579.32,Cash,28-07-2025 16:26,,Household,20,Cancelled,4,No,,No,0
TXN-4344,Linda Smith,susan75@hotmail.com,2328.34,Dish Soap,460.47,5,2302.35,Credit Card,15-01-2025 14:49,Mumbai,Household,25,Delivered,,No,New,No,0
TXN-4345,Randy Gardner,barbaradoyle@yahoo.com,376.94,Organic Soap,284.82,,284.82,Debit Card,08-02-2025 08:49,Kolkata,Groceries,25,Cancelled,2,Yes,Loyal,No,284.82
TXN-4346,Lacey Williams,patricia89@hotmail.com,1523.36,Coffee Maker,369.99,4,1479.96,,26-09-2024 12:50,Kolkata,Home Appliances,30,Cancelled,1,No,Loyal,Yes,0
TXN-4347,Austin Williams,ostevens@yahoo.com,40.71,Pasta Pack,27.82,1,27.82,,07-06-2025 12:28,Chennai,Groceries,5,Pending,1,No,,No,0
TXN-4348,Jeremy Williams,douglas61@gmail.com,2079.78,Baby Stroller,690.31,3,2070.93,,18-09-2024 01:43,,Baby Products,,Delivered,1,Yes,Loyal,No,0
TXN-4349,Andrea Matthews,,514.44,Broom,483.61,,483.61,Credit Card,02-03-2024 01:05,Jaipur,Household,10,Pending,1,No,Loyal,Yes,483.61
TXN-4350,Sarah Phillips,fayala@gmail.com,422.75,Yoga Mat,406.19,1,406.19,,06-07-2024 04:04,Bangalore,Sportswear,10,Pending,2,No,Premium,No,0
TXN-4351,Robin Schmidt,juliesantana@lewis.com,1354.12,Dumbbell Set,449.29,3,1347.87,UPI,15-06-2025 18:56,Jaipur,Sportswear,25,Pending,5,Yes,New,No,0
TXN-4352,Bobby Fletcher,cortezmatthew@yahoo.com,485.56,Wall Clock,480.44,1,480.44,Credit Card,06-02-2025 12:16,Mumbai,Home Decor,20,,5,Yes,Premium,No,0
TXN-4353,Joseph Stewart,cruzmary@hotmail.com,1171.13,Air Conditioner,566.58,2,1133.16,Credit Card,18-07-2025 13:36,Kolkata,Home Appliances,15,Cancelled,4,Yes,Premium,No,0
TXN-4354,Christopher Martin,allenkathryn@gmail.com,557.92,Laundry Basket,477.72,1,477.72,Cash,22-03-2025 15:13,,Household,5,Cancelled,4,No,Regular,No,0
TXN-4355,Robert Lowe,howard31@yahoo.com,441.23,Olive Oil,424.11,1,424.11,PayPal,09-03-2025 08:01,Mumbai,Groceries,,Delivered,3,Yes,,No,0
TXN-4356,Rita Fox,ramirezrhonda@jacobs.com,264.9,Pen Set,201.64,1,201.64,Debit Card,30-09-2025 23:58,,Stationery,5,Cancelled,3,No,,No,0
TXN-4357,Lisa Davis,washingtonstephanie@taylor.biz,254.63,Olive Oil,237.39,,237.39,Credit Card,23-10-2024 14:40,Bangalore,Groceries,5,Pending,1,No,Premium,No,237.39
TXN-4358,Patricia Stein,brittanyyoder@yahoo.com,3992.34,Detergent,785.26,5,3926.3,Credit Card,09-02-2025 10:34,Pune,Household,,Delivered,,Yes,Regular,Yes,0
TXN-4359,Scott Flowers,valerieweiss@gmail.com,547.49,Router,500.25,,500.25,Debit Card,13-04-2024 13:08,Hyderabad,Electronics,0,Cancelled,3,No,New,No,500.25
TXN-4360,David Moore,amanda50@hernandez.com,3207.16,Detergent,629.56,5,3147.8,,02-04-2025 17:08,Mumbai,Household,20,,5,No,Regular,No,0
TXN-4361,Ashley Allen,nathanielperez@freeman.com,3926.33,Cushion Cover,772.15,5,3860.75,,19-03-2024 23:18,Chennai,Home Decor,25,Pending,5,No,,No,0
TXN-4362,Maria Jordan,jackpeterson@hotmail.com,317.64,4K Smart TV,308.04,,308.04,UPI,08-05-2025 20:17,Hyderabad,Electronics,,Pending,2,No,New,No,308.04
