transaction_id,customer_name,email,total_amount,product_name,price,total_sold,revenue_generated,payment_method,transaction_date,store_location,category,discount_applied,delivery_status,customer_rating,return_requested,customer_segment,coupon_used
TXN-4074,Darlene Garcia,zamoraronald@stokes-perez.com,2261.55,Vacuum Cleaner,724.25,3.0,2172.75,Debit Card,2025-01-14 18:37:46,Mumbai,Home Appliances,20.0,Cancelled,5.0,,Regular,
TXN-4075,Mary Suarez,nancy40@gmail.com,332.01,T-shirt,146.95,2.0,293.9,Debit Card,2024-03-06 07:22:11,Pune,Fashion,15.0,Pending,1.0,Yes,Premium,No
TXN-4076,Amy Vazquez,alejandro14@gmail.com,217.6,Vacuum Cleaner,42.18,3.0,126.54,UPI,2025-05-10 06:50:56,Kolkata,Home Appliances,0.0,Delivered,5.0,,Premium,No
TXN-4077,Ashlee Bowman,,339.44,Lipstick,269.56,,269.56,Credit Card,2024-11-09 00:04:49,Pune,Beauty,30.0,Cancelled,,Yes,,Yes
TXN-4078,Julia Taylor,nicholasfigueroa@gmail.com,357.52,Jacket,162.27,2.0,324.54,Debit Card,2024-02-25 07:05:03,Hyderabad,Fashion,10.0,,2.0,Yes,,Yes
TXN-4079,Kathryn Young,isabella81@hotmail.com,511.96,Planner,455.82,,455.82,,2024-03-17 06:32:10,Pune,Stationery,5.0,Pending,3.0,No,Regular,Yes
TXN-4080,Tracy Turner,,242.73,Wall Clock,55.45,3.0,166.35,Cash,2024-08-21 01:41:12,Kolkata,Home Decor,10.0,Delivered,1.0,Yes,Premium,No
TXN-4081,Christina Clark,briannaandersen@gomez-howard.org,714.64,Sunglasses,166.49,4.0,665.96,PayPal,2023-12-12 14:25:38,Kolkata,Accessories,20.0,Pending,1.0,Yes,Loyal,Yes
TXN-4082,John Daniels,hhill@yahoo.com,1932.34,Cushion Cover,622.15,3.0,1866.45,PayPal,2025-03-06 14:51:12,Pune,Home Decor,,Cancelled,5.0,Yes,,Yes
TXN-4083,Rachel Moss,teresaflores@page-woods.biz,394.24,Dumbbell Set,322.46,1.0,322.46,Credit Card,2025-07-02 16:16:11,Jaipur,Sportswear,25.0,Pending,,No,Premium,No
TXN-4084,Patrick Adams,dominiquemaxwell@yahoo.com,836.5,Perfume,384.03,2.0,768.06,PayPal,2024-06-22 05:10:46,Hyderabad,Beauty,20.0,,1.0,Yes,Regular,
TXN-4085,Shannon Walsh,christopher96@gmail.com,217.85,Toy Car,105.17,2.0,210.34,PayPal,2025-01-02 15:12:50,Bangalore,Baby Products,20.0,Cancelled,2.0,No,Regular,Yes
TXN-4086,Clifford Bell,michaelflynn@sullivan.info,605.68,Running Shoes,567.07,1.0,567.07,Debit Card,2024-03-10 21:07:48,Kolkata,Sportswear,25.0,Delivered,3.0,Yes,New,Yes
TXN-4087,Chelsea Hodges,davissonya@sanchez.com,104.27,Office Desk,89.29,,89.29,Debit Card,2024-06-08 11:47:09,Mumbai,Furniture,,,5.0,No,Premium,No
TXN-4088,Carrie Smith,sfoster@williams-ortiz.com,1017.2,Olive Oil,488.32,2.0,976.64,,2024-05-19 22:04:26,,Groceries,10.0,Pending,1.0,,,Yes
TXN-4089,Stephanie Clayton,russell21@huff-holland.com,541.87,Sneakers,506.34,,506.34,PayPal,2025-05-08 06:01:45,Delhi,Fashion,10.0,Delivered,3.0,,Loyal,No
TXN-4090,Benjamin Mclaughlin,johnhines@harvey.info,392.13,Wireless Mouse,350.82,,350.82,PayPal,2024-01-09 22:34:55,Pune,Electronics,15.0,Pending,2.0,,,
TXN-4091,Kevin Reyes,barnesandrew@thomas.biz,957.57,Toy Car,289.89,3.0,869.67,Credit Card,2024-06-03 10:51:40,Bangalore,Baby Products,25.0,,,,New,No
TXN-4092,Thomas Goodman,icantrell@campbell-erickson.com,313.14,Perfume,55.29,5.0,276.45,PayPal,2023-11-06 05:19:58,Kolkata,Beauty,15.0,Pending,3.0,,Loyal,
TXN-4093,Gabriel Ford,rodney76@thomas.com,239.97,Pasta Pack,116.63,2.0,233.26,PayPal,2025-07-01 02:19:38,Chennai,Groceries,30.0,,2.0,,,Yes
TXN-4094,Adam Giles,jennifer64@gmail.com,589.04,Wrist Watch,251.06,2.0,502.12,,2025-10-27 07:21:51,Kolkata,Accessories,25.0,Delivered,5.0,No,Premium,
TXN-4095,Brett Bailey,sextonjames@gmail.com,444.9,Running Shoes,146.36,3.0,439.08,Credit Card,2024-10-23 13:01:28,,Sportswear,10.0,Cancelled,,,Loyal,Yes
TXN-4096,Steven Mills,wshannon@gmail.com,1860.61,Hair Serum,363.31,5.0,1816.55,PayPal,2024-09-20 23:21:07,Chennai,Beauty,10.0,Delivered,1.0,Yes,Premium,Yes
TXN-4097,Christine King,cindywilliams@yahoo.com,453.87,Perfume,78.88,5.0,394.4,PayPal,2025-09-11 17:16:16,Mumbai,Beauty,0.0,,4.0,Yes,Loyal,Yes
TXN-4098,Benjamin Murphy,huntscott@gmail.com,363.75,Office Desk,333.83,1.0,333.83,UPI,2025-08-08 11:04:28,Mumbai,Furniture,25.0,,2.0,Yes,Regular,No
TXN-4099,Lisa Cunningham,heidi02@castro-griffin.com,594.27,Lipstick,521.14,1.0,521.14,PayPal,2025-06-19 10:36:44,,Beauty,0.0,Delivered,5.0,Yes,Premium,No
TXN-4100,Randy Jackson,ross53@hotmail.com,888.99,Yoga Mat,435.61,2.0,871.22,UPI,2025-07-30 03:46:30,Jaipur,Sportswear,5.0,Delivered,5.0,Yes,Loyal,Yes
TXN-4101,David Hudson,michaelcarter@wood.com,140.47,Power Bank,46.95,1.0,46.95,Debit Card,2024-09-17 21:22:44,Jaipur,Electronics,,Delivered,3.0,No,New,No
TXN-4102,Amanda Watts,zacharygross@brown-smith.com,784.25,LED Lamp,739.54,,739.54,Credit Card,2025-02-02 20:03:18,Jaipur,Furniture,30.0,Pending,,No,Premium,
TXN-4103,Jonathan Rogers,rharmon@gmail.com,1726.33,Laundry Basket,573.45,3.0,1720.35,PayPal,2024-01-08 04:09:22,Kolkata,Household,,,2.0,Yes,New,No
TXN-4104,Donald Morris,perkinsjeffrey@jones.info,1512.85,Coffee Maker,361.31,4.0,1445.24,Debit Card,2025-08-16 15:29:22,Delhi,Home Appliances,15.0,Pending,4.0,Yes,Regular,
TXN-4105,Jennifer Davis,hwagner@hill-bryant.biz,228.44,Candles Set,214.59,,214.59,Cash,2025-05-16 10:58:30,Chennai,Home Decor,10.0,Pending,,Yes,Loyal,No
TXN-4106,Joshua Hayes,ascott@yahoo.com,2178.87,Perfume,720.94,3.0,2162.82,,2024-02-08 05:52:22,Pune,Beauty,,Pending,4.0,No,Loyal,
TXN-4107,Jasmine Hall,donna18@velasquez-francis.org,1636.04,Wrist Watch,386.52,4.0,1546.08,Credit Card,2023-11-24 06:27:32,Hyderabad,Accessories,15.0,Cancelled,5.0,No,Premium,
TXN-4108,Brittany Alvarez,smithzachary@williams-gibson.net,2709.2,Wireless Mouse,656.84,4.0,2627.36,Cash,2024-08-23 06:54:24,Kolkata,Electronics,25.0,Delivered,5.0,,Loyal,Yes
TXN-4109,William Cox,rogersbenjamin@hotmail.com,2745.31,Coffee Maker,670.36,4.0,2681.44,PayPal,2024-05-08 19:32:54,Pune,Home Appliances,10.0,Cancelled,,Yes,Regular,Yes
TXN-4110,Thomas Vargas,anthonywebb@wade-johnson.biz,1844.99,Lipstick,452.69,4.0,1810.76,UPI,2024-10-29 01:01:38,Delhi,Beauty,,Pending,2.0,No,New,No
TXN-4111,Stacy Martinez,jessicafisher@pruitt-day.com,3277.97,Pen Set,638.94,5.0,3194.7,PayPal,2025-02-17 08:25:45,Chennai,Stationery,,Delivered,2.0,No,New,
TXN-4112,Jose Romero,jeffery59@gmail.com,2480.32,Wrist Watch,598.83,4.0,2395.32,Debit Card,2024-08-24 23:01:27,Hyderabad,Accessories,0.0,Cancelled,,No,Premium,Yes
TXN-4113,Daniel Perry,heathersteele@hotmail.com,383.05,Laundry Basket,352.76,,352.76,,2025-06-07 08:36:49,Mumbai,Household,0.0,Cancelled,2.0,,New,
TXN-4114,Mr. Patrick Edwards,anthonydana@hotmail.com,1193.22,Notebook,390.55,3.0,1171.65,Cash,2024-02-13 10:20:11,Chennai,Stationery,15.0,Cancelled,5.0,,Regular,Yes
TXN-4115,Bruce Gibson,whubbard@gmail.com,2563.69,Wall Clock,627.0,4.0,2508.0,UPI,2024-12-25 13:38:24,Hyderabad,Home Decor,0.0,,4.0,,Loyal,
TXN-4116,Melanie Ramos,dharris@gmail.com,1020.75,Air Conditioner,241.94,4.0,967.76,PayPal,2024-09-05 14:47:58,Chennai,Home Appliances,20.0,Pending,4.0,Yes,Loyal,
TXN-4117,Laura Hayden,zlee@perkins.org,385.35,Handbag,75.06,4.0,300.24,UPI,2023-12-30 09:54:59,Hyderabad,Accessories,20.0,,4.0,Yes,Loyal,Yes
TXN-4118,Lacey Herrera,jwilson@park-church.com,487.17,Sunglasses,447.23,1.0,447.23,UPI,2025-06-20 07:28:44,Delhi,Accessories,25.0,Delivered,1.0,Yes,Loyal,No
TXN-4119,Julie Ellis,tshort@baker.com,147.93,Power Bank,141.88,1.0,141.88,PayPal,2024-04-06 09:36:39,Chennai,Electronics,25.0,,,No,,No
TXN-4120,Leslie Mcdaniel,craigjohn@turner-mayo.org,517.8,Bluetooth Speaker,239.14,2.0,478.28,Cash,2025-04-18 22:50:20,Mumbai,Electronics,25.0,Delivered,2.0,,Premium,No
TXN-4121,Douglas Hampton,yjohnson@hotmail.com,3717.02,Perfume,732.73,5.0,3663.65,Debit Card,2024-03-16 17:28:43,Mumbai,Beauty,30.0,,,No,Premium,Yes
TXN-4122,Gerald Ryan,richardsonwendy@martin.net,439.15,Sunglasses,382.09,1.0,382.09,Debit Card,2025-05-27 22:04:43,Bangalore,Accessories,10.0,,4.0,No,,
TXN-4123,Mary Sanchez,kirstenbenson@jones.info,3122.13,Perfume,623.12,5.0,3115.6,PayPal,2024-11-22 02:48:40,Jaipur,Beauty,30.0,Cancelled,2.0,,New,
TXN-4124,Abigail Walters,ericacooper@hotmail.com,690.38,Cushion Cover,648.59,1.0,648.59,Debit Card,2024-12-12 02:00:20,Hyderabad,Home Decor,15.0,Cancelled,,Yes,,
TXN-4125,Nicole Leach,graymelissa@mccall.net,3557.21,Candles Set,696.08,5.0,3480.4,Cash,2024-01-09 13:24:02,Mumbai,Home Decor,,Cancelled,1.0,,New,
TXN-4126,Curtis Cole,alvarezsharon@gutierrez.com,190.78,Office Desk,119.81,1.0,119.81,Credit Card,2024-10-09 19:54:09,,Furniture,30.0,Delivered,5.0,No,Loyal,Yes
TXN-4127,Christina Palmer,gibsonrichard@martin.com,722.1,Baby Stroller,318.7,2.0,637.4,Credit Card,2025-08-06 03:42:44,Hyderabad,Baby Products,10.0,Delivered,4.0,Yes,,
TXN-4128,Joseph Goodwin,elliszachary@riley.info,3163.33,Dumbbell Set,615.72,5.0,3078.6,Credit Card,2025-03-02 14:01:53,,Sportswear,10.0,,1.0,,Premium,No
TXN-4129,Benjamin Fernandez,ballnicole@yahoo.com,608.52,Power Bank,265.06,2.0,530.12,Debit Card,2025-08-26 01:58:28,Jaipur,Electronics,5.0,,,Yes,,
TXN-4130,Robert Sullivan,grantalyssa@allen.info,1028.48,Hair Serum,492.49,2.0,984.98,UPI,2023-12-12 08:03:59,Bangalore,Beauty,0.0,Pending,,,,
TXN-4131,Regina Gamble,emilykhan@yahoo.com,1624.21,Keyboard,763.41,2.0,1526.82,Credit Card,2024-05-25 09:26:43,Pune,Electronics,25.0,Cancelled,,,,
TXN-4132,Robert James,,376.32,Bluetooth Speaker,99.23,3.0,297.69,PayPal,2025-07-19 17:49:36,Hyderabad,Electronics,,Delivered,4.0,,Premium,Yes
TXN-4133,Mary Evans,rickysmith@gmail.com,1439.62,Candles Set,278.58,5.0,1392.9,Credit Card,2025-10-27 09:10:01,Kolkata,Home Decor,20.0,Pending,3.0,Yes,,
TXN-4134,Tina Ellis,whiteregina@hayes.com,1142.83,Perfume,530.36,2.0,1060.72,,2024-05-10 07:50:31,Bangalore,Beauty,5.0,,,,Regular,No
TXN-4135,Mariah Cole,john52@parker.biz,448.28,Pasta Pack,406.58,1.0,406.58,Cash,2024-05-14 22:08:07,Chennai,Groceries,15.0,Delivered,3.0,,,
TXN-4136,Angela Patel,kimberly40@gmail.com,177.18,Smart Refrigerator,91.34,,91.34,PayPal,2025-09-06 19:54:49,Bangalore,Home Appliances,5.0,Cancelled,1.0,Yes,Loyal,Yes
TXN-4137,Michael Pittman,belljennifer@bolton-wright.com,2027.85,LED Lamp,386.0,5.0,1930.0,Cash,2024-05-30 22:12:14,Chennai,Furniture,0.0,,1.0,Yes,Regular,
TXN-4138,Jennifer Hernandez,jerryjohnson@roman-munoz.org,2246.56,Table Cloth,436.14,5.0,2180.7,Credit Card,2024-12-13 01:02:24,Jaipur,Home Decor,10.0,,2.0,,Premium,
TXN-4139,Kevin Anderson,qfaulkner@gmail.com,532.37,Baby Stroller,444.71,,444.71,UPI,2024-02-10 23:23:39,Chennai,Baby Products,25.0,Delivered,,Yes,Loyal,Yes
TXN-4140,Tiffany Lopez,gabrieljenkins@hotmail.com,2151.96,Laundry Basket,411.04,5.0,2055.2,PayPal,2024-02-06 06:06:00,Bangalore,Household,,Cancelled,1.0,Yes,Loyal,
TXN-4141,Jason Jones,wthompson@yahoo.com,1790.92,4K Smart TV,344.16,5.0,1720.8,,2025-02-14 05:12:04,Hyderabad,Electronics,5.0,Pending,4.0,No,Loyal,Yes
TXN-4142,Dr. Theresa Sandoval,jasonwalton@woods.info,2269.68,4K Smart TV,450.4,5.0,2252.0,Credit Card,2025-05-02 18:24:17,Pune,Electronics,5.0,,1.0,,Premium,No
TXN-4143,Levi Watson DDS,david48@williams.org,1655.53,Yoga Mat,541.29,3.0,1623.87,Debit Card,2025-07-21 18:08:43,Kolkata,Sportswear,30.0,Pending,,No,New,
TXN-4144,Garrett Morrison,mooredavid@johnson.com,2725.86,Keyboard,658.84,4.0,2635.36,Credit Card,2024-06-16 06:31:21,Bangalore,Electronics,0.0,Cancelled,,,Premium,No
TXN-4145,William Hale,maryramsey@gmail.com,1614.01,Running Shoes,529.53,3.0,1588.59,PayPal,2025-07-05 16:28:26,Mumbai,Sportswear,5.0,Pending,2.0,No,New,Yes
TXN-4146,Matthew Perez,jessica91@turner.com,522.01,4K Smart TV,154.29,3.0,462.87,Cash,2024-12-03 10:45:21,Mumbai,Electronics,15.0,,,No,Regular,Yes
TXN-4147,Kathleen Hernandez,antoniosalazar@yahoo.com,621.83,Lipstick,201.4,3.0,604.2,,2025-03-12 17:53:18,Chennai,Beauty,0.0,Cancelled,3.0,Yes,Loyal,No
TXN-4148,Michael Phillips,regina59@banks.com,661.19,Dish Soap,605.58,,605.58,Cash,2025-08-05 03:59:11,Kolkata,Household,20.0,Delivered,2.0,No,New,
TXN-4149,Kelly Washington,zfranklin@gmail.com,466.15,Broom,126.03,3.0,378.09,PayPal,2025-02-23 14:59:36,Jaipur,Household,,Pending,5.0,No,New,
TXN-4150,Kristin Oliver,banksmeredith@ferguson-suarez.com,765.83,Sunglasses,334.78,2.0,669.56,Debit Card,2024-10-31 06:14:45,Hyderabad,Accessories,0.0,,,No,,
TXN-4151,Danielle Mcconnell,hortiz@yahoo.com,1672.6,Laundry Basket,332.12,5.0,1660.6,UPI,2025-01-15 09:20:18,Chennai,Household,,Pending,2.0,,Regular,No
TXN-4152,John Todd,collinslaura@yahoo.com,1973.81,Dumbbell Set,487.82,4.0,1951.28,Cash,2024-11-13 09:10:53,Bangalore,Sportswear,0.0,,4.0,No,Regular,No
TXN-4153,Michael Stewart,timothymontgomery@davis-williams.info,964.75,Curtains,470.89,2.0,941.78,UPI,2024-11-17 08:32:32,Hyderabad,Home Decor,10.0,Pending,2.0,No,,
TXN-4154,Christopher Crawford,,2831.74,Pasta Pack,693.48,4.0,2773.92,Cash,2025-06-11 21:46:56,Jaipur,Groceries,,Pending,3.0,No,Regular,No
TXN-4155,Tracy Thomas,garzazachary@gmail.com,1047.3,LED Lamp,205.18,5.0,1025.9,PayPal,2024-04-09 06:57:49,,Furniture,15.0,Delivered,3.0,Yes,,
TXN-4156,Colton Dennis,joshua74@hotmail.com,3918.44,Yoga Mat,781.08,5.0,3905.4,Debit Card,2025-02-13 04:14:19,Hyderabad,Sportswear,0.0,Delivered,1.0,Yes,New,No
TXN-4157,Devin Reynolds,xcline@gmail.com,596.72,Smart Refrigerator,525.37,,525.37,Cash,2024-06-30 00:53:31,Bangalore,Home Appliances,5.0,Cancelled,,,Premium,Yes
TXN-4158,Dr. Stacey Holt,xmorris@hotmail.com,2949.52,Lipstick,587.56,5.0,2937.8,UPI,2023-12-23 13:52:43,Delhi,Beauty,0.0,Pending,5.0,,Loyal,No
TXN-4159,Lori Madden,webbjohn@hotmail.com,3659.16,Ergonomic Chair,721.9,5.0,3609.5,Credit Card,2024-03-06 11:54:23,,Furniture,,Cancelled,,No,New,Yes
TXN-4160,Leslie Miller,qlee@gmail.com,1538.12,Router,752.46,2.0,1504.92,Credit Card,2025-02-10 03:15:16,Kolkata,Electronics,10.0,Delivered,5.0,Yes,Premium,No
TXN-4161,Kristin Gomez,michael11@woodard-hayes.com,237.25,T-shirt,34.47,4.0,137.88,Cash,2025-05-09 03:13:13,Delhi,Fashion,20.0,,2.0,,,Yes
TXN-4162,Jenna Diaz,fwilliams@smith-mitchell.org,2414.15,Smartphone,790.31,3.0,2370.93,Debit Card,2024-05-07 03:29:37,Mumbai,Electronics,5.0,,,No,Premium,
TXN-4163,Rebecca Love,david40@gmail.com,1501.34,4K Smart TV,364.37,4.0,1457.48,PayPal,2025-02-09 12:07:33,Hyderabad,Electronics,25.0,,2.0,,New,Yes
TXN-4164,Michelle Hernandez,beckerbrianna@mack-wang.com,669.17,Hair Serum,205.85,3.0,617.55,Credit Card,2024-05-01 11:44:14,Bangalore,Beauty,25.0,Pending,1.0,,Premium,No
TXN-4165,Suzanne Stephens,courtney07@hotmail.com,2009.21,Router,498.75,4.0,1995.0,Credit Card,2024-12-22 00:15:36,Jaipur,Electronics,,,2.0,,Premium,Yes
TXN-4166,James Moore,arellanopatrick@hotmail.com,2388.58,Detergent,792.56,3.0,2377.68,Cash,2024-10-02 21:18:05,Delhi,Household,10.0,Delivered,2.0,,New,
TXN-4167,Christine Harris,jennifer23@cantu.info,543.24,Wall Clock,482.12,1.0,482.12,PayPal,2024-06-18 04:56:36,Jaipur,Home Decor,15.0,Pending,4.0,Yes,Premium,No
TXN-4168,Alex Velez,gfreeman@hanna.com,1981.7,Dumbbell Set,650.19,3.0,1950.57,Cash,2025-02-03 13:57:53,Chennai,Sportswear,0.0,Cancelled,4.0,No,Regular,No
TXN-4169,William Baldwin,michelle11@becker.biz,755.83,Broom,338.63,2.0,677.26,UPI,2024-08-18 05:59:27,Delhi,Household,0.0,,4.0,No,Regular,
TXN-4170,George Hill,cooperlauren@gmail.com,639.52,Vacuum Cleaner,631.28,,631.28,,2024-03-22 00:57:27,,Home Appliances,25.0,Delivered,,,Premium,
TXN-4171,Ashley Douglas,virginia22@edwards.info,3500.28,Running Shoes,692.46,5.0,3462.3,UPI,2025-04-07 21:58:29,Kolkata,Sportswear,30.0,Pending,3.0,Yes,,Yes
TXN-4172,John Nelson,timothy08@hotmail.com,3194.54,Mop,637.88,5.0,3189.4,UPI,2025-09-20 19:37:01,,Household,5.0,Delivered,3.0,No,New,No
TXN-4173,Brenda Davidson,wallacebryan@reese-carson.org,988.64,Candles Set,320.0,3.0,960.0,,2024-07-18 11:32:07,Delhi,Home Decor,30.0,,,No,Loyal,Yes
TXN-4174,Laura Fisher,icuevas@yahoo.com,1204.3,Smart Refrigerator,235.19,5.0,1175.95,Credit Card,2024-03-16 20:38:35,Chennai,Home Appliances,25.0,Cancelled,1.0,,New,Yes
TXN-4175,Michael Johnston,jesse02@cruz.com,544.18,Jacket,487.32,,487.32,Debit Card,2024-08-14 16:12:10,Delhi,Fashion,0.0,Pending,5.0,No,Loyal,Yes
TXN-4176,Mr. Jerry Robinson,dwilliams@yahoo.com,687.31,Wireless Mouse,198.45,3.0,595.35,PayPal,2024-04-29 21:38:46,,Electronics,30.0,Cancelled,,,Regular,
TXN-4177,James Hamilton,bradley81@schultz.net,451.4,Organic Soap,432.0,1.0,432.0,UPI,2025-01-27 17:41:15,Bangalore,Groceries,25.0,,4.0,No,Loyal,
TXN-4178,Scott Willis,brianyang@johnson.com,420.13,Cushion Cover,173.25,2.0,346.5,UPI,2024-07-18 11:41:00,Hyderabad,Home Decor,10.0,,1.0,Yes,,No
TXN-4179,Curtis Bender,xhorton@gmail.com,271.08,Hair Serum,218.28,1.0,218.28,PayPal,2025-08-25 05:15:20,,Beauty,30.0,,1.0,,,
TXN-4180,Matthew Lopez,williamsjennifer@yahoo.com,855.68,Pasta Pack,794.0,1.0,794.0,Credit Card,2023-12-01 14:25:50,Delhi,Groceries,5.0,Cancelled,2.0,Yes,Regular,Yes
TXN-4181,Walter Bailey,dorothy44@hotmail.com,1454.76,Keyboard,686.37,2.0,1372.74,Cash,2025-01-29 21:16:38,Delhi,Electronics,5.0,Cancelled,5.0,No,,No
TXN-4182,Amanda Mitchell,sara38@gmail.com,175.37,Mop,47.17,2.0,94.34,Debit Card,2024-02-02 19:03:00,Bangalore,Household,5.0,Delivered,5.0,,Loyal,Yes
TXN-4183,Lydia Martinez,crystal83@yahoo.com,864.27,Lipstick,795.41,,795.41,Debit Card,2025-09-16 15:00:03,Bangalore,Beauty,0.0,Cancelled,2.0,,Loyal,
TXN-4184,Diane Rivera,,1197.76,4K Smart TV,386.08,3.0,1158.24,UPI,2024-08-12 08:44:00,Chennai,Electronics,,Delivered,,,Premium,
TXN-4185,Johnny Simpson,pjames@yahoo.com,105.62,Yoga Mat,73.14,1.0,73.14,,2024-01-16 20:32:30,,Sportswear,25.0,Pending,5.0,No,Loyal,No
TXN-4186,Sara Collins,westkenneth@hotmail.com,1684.43,Handbag,798.26,2.0,1596.52,Debit Card,2024-02-26 00:34:08,Pune,Accessories,25.0,,1.0,No,Premium,Yes
TXN-4187,Stephanie Sullivan,michaelgamble@gordon-johnson.com,677.03,Office Desk,601.74,1.0,601.74,UPI,2024-03-31 19:24:39,Mumbai,Furniture,,Cancelled,4.0,,Loyal,Yes
TXN-4188,Andrea Hall,gcrawford@henderson-reed.info,3675.17,Leather Wallet,726.41,5.0,3632.05,UPI,2025-01-15 13:15:56,,Fashion,30.0,Pending,1.0,No,Loyal,Yes
TXN-4189,Carl Scott,johnnguyen@bradley-brown.biz,2004.48,Toy Car,665.1,3.0,1995.3,,2024-05-21 10:12:19,,Baby Products,5.0,,3.0,Yes,,
TXN-4190,Holly Davis,usilva@hotmail.com,271.41,Wall Clock,105.34,2.0,210.68,PayPal,2024-10-20 16:17:37,Delhi,Home Decor,10.0,Delivered,,Yes,Regular,Yes
TXN-4191,Timothy Miller,tbrandt@hotmail.com,614.17,Wrist Watch,116.85,5.0,584.25,Debit Card,2024-09-07 11:28:31,Pune,Accessories,,Cancelled,,No,,No
TXN-4192,Jessica Price,jamesmorris@simpson.biz,3503.68,T-shirt,687.4,5.0,3437.0,Debit Card,2024-12-27 00:33:58,Hyderabad,Fashion,0.0,Delivered,5.0,,,No
TXN-4193,Jacqueline Harrison,victoriabenson@solis-davis.com,498.58,Wireless Mouse,115.11,4.0,460.44,Cash,2024-05-06 00:06:14,Chennai,Electronics,25.0,Cancelled,3.0,,,Yes
TXN-4194,Renee Garcia,anthonyward@allen-lopez.com,319.93,Wireless Mouse,262.03,,262.03,PayPal,2025-04-17 07:12:43,Chennai,Electronics,20.0,Cancelled,2.0,,Regular,Yes
TXN-4195,Melissa Lewis,arianavalencia@green-lopez.net,130.82,Mop,22.87,5.0,114.35,PayPal,2025-10-14 00:00:12,Hyderabad,Household,,Cancelled,5.0,Yes,New,
TXN-4196,David Martin,lbennett@hotmail.com,1318.03,Pen Set,324.53,4.0,1298.12,Debit Card,2024-03-22 07:41:09,Kolkata,Stationery,10.0,Delivered,4.0,,Loyal,Yes
TXN-4197,Jeffrey Sellers,jenniferdillon@taylor.com,2256.27,Notebook,562.53,4.0,2250.12,Cash,2025-01-17 23:59:11,Delhi,Stationery,30.0,Pending,3.0,,Loyal,Yes
TXN-4198,Michael Smith,jeremyyates@hotmail.com,160.17,Organic Soap,18.28,4.0,73.12,Debit Card,2024-06-01 19:58:11,Hyderabad,Groceries,30.0,Delivered,2.0,Yes,New,Yes
TXN-4199,Daniel Phillips,pamelasmith@webb.com,419.88,Wrist Watch,408.13,1.0,408.13,Debit Card,2025-08-13 18:43:28,Mumbai,Accessories,5.0,,2.0,,Regular,No
TXN-4200,Glenn Mosley,kmorris@lynch.com,1992.45,Detergent,649.08,3.0,1947.24,UPI,2024-02-02 18:19:48,,Household,,Delivered,3.0,Yes,Premium,No
TXN-4201,Mitchell Long,jasonmoore@yahoo.com,199.7,Hair Serum,69.29,2.0,138.58,UPI,2025-02-25 23:30:20,Jaipur,Beauty,20.0,Delivered,,No,New,
TXN-4202,Brittany Anderson,nowens@gmail.com,261.01,Wrist Watch,178.9,,178.9,,2024-09-14 21:31:57,,Accessories,0.0,Cancelled,,No,Regular,
TXN-4203,Katie Choi,umcfarland@yahoo.com,3111.49,Coffee Maker,609.19,5.0,3045.95,PayPal,2023-11-20 04:00:56,Hyderabad,Home Appliances,30.0,,,No,,Yes
TXN-4204,Jessica Clark,younglauren@yahoo.com,328.38,Toy Car,270.78,1.0,270.78,Debit Card,2025-02-17 09:26:30,Kolkata,Baby Products,,Cancelled,,,,No
TXN-4205,Marcus Flynn,christopher07@evans.com,482.63,Sunglasses,442.08,1.0,442.08,Cash,2023-11-12 13:48:19,Mumbai,Accessories,10.0,Pending,,,Loyal,
TXN-4206,Sheila Kennedy,ronniefisher@yahoo.com,962.74,Coffee Maker,438.23,2.0,876.46,,2025-01-13 07:04:33,Delhi,Home Appliances,10.0,Pending,1.0,,New,No
TXN-4207,Sarah Jordan,cameronjohn@lee-romero.com,487.98,Detergent,201.1,2.0,402.2,Debit Card,2025-03-04 20:57:54,Jaipur,Household,15.0,Pending,2.0,,Loyal,No
TXN-4208,Rhonda Powell,sdaniel@hotmail.com,300.25,Sneakers,41.54,5.0,207.7,UPI,2024-10-11 00:47:56,,Fashion,10.0,,4.0,No,,
TXN-4209,Kurt Brewer,millsjeff@hale.org,361.93,Smartphone,157.6,2.0,315.2,Debit Card,2025-08-10 14:19:38,Bangalore,Electronics,15.0,Cancelled,,Yes,Regular,Yes
TXN-4210,Diana Osborn,carol86@lawrence.com,611.6,Jacket,551.95,1.0,551.95,UPI,2025-07-22 08:28:59,Mumbai,Fashion,5.0,,5.0,Yes,Premium,Yes
TXN-4211,Sean Harper,madisonhampton@phillips-anderson.com,485.84,Laundry Basket,230.33,2.0,460.66,UPI,2025-01-29 20:11:30,Jaipur,Household,5.0,Pending,5.0,Yes,Loyal,No
TXN-4212,James Anderson,guerrerorenee@gilbert-hart.com,2158.03,Notebook,690.99,3.0,2072.97,,2024-04-23 06:43:02,Kolkata,Stationery,10.0,,1.0,No,New,No
TXN-4213,Aaron Jones,kfigueroa@gmail.com,2786.0,Curtains,554.88,5.0,2774.4,PayPal,2025-10-04 17:25:11,Pune,Home Decor,5.0,Delivered,1.0,,Loyal,No
TXN-4214,Kevin Schmidt,oevans@gmail.com,379.75,Jacket,178.62,2.0,357.24,Cash,2024-07-20 01:44:25,Bangalore,Fashion,10.0,,4.0,No,Loyal,Yes
TXN-4215,Joel Gordon,boonekim@hotmail.com,3097.2,Leather Wallet,751.99,4.0,3007.96,PayPal,2024-02-15 23:43:51,Mumbai,Fashion,30.0,,3.0,,Loyal,Yes
